,rooms,area,floor,total_floors,city,district,residential_complex,house_type,condition,bathroom,ceiling_height,house_age,floor_ratio,is_first_floor,is_last_floor,description_len,lat,lon,coordinates_found,price_per_m2,price
2219,3,110.5,11.0,13.0,Алматы,Бостандыкский р-н,Union,монолитный,unknown,раздельный,3.0,3,0.8461538461538461,0,0,1181,43.2261794,76.89391225,0,954751.13,105500000
2220,2,43.0,5.0,5.0,Шымкент,Аль-Фарабийский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.85,63,1.0,0,1,237,42.3125545,69.57968,1,340697.67,14650000
2221,3,87.0,6.0,9.0,Шымкент,Туран р-н,New-City,монолитный,unknown,раздельный,9.0,6,0.6666666666666666,0,0,72,42.4096718,69.6342346,1,425287.36,37000000
2222,2,48.4,2.0,18.0,Астана,Сарыарка р-н,Европейский,монолитный,unknown,совмещенный,2.7,16,0.1111111111111111,0,0,871,51.1708587,71.4052376,1,475206.61,23000000
2223,2,46.0,10.0,12.0,Астана,Алматы р-н,7Я,иной,"не новый, но аккуратный ремонт",совмещенный,2.7,10,0.8333333333333334,0,0,353,51.1237434,71.4689049,1,511956.52,23550000
2224,4,96.0,8.0,20.0,Астана,Нура р-н,Алтын Шар 2,панельный,"не новый, но аккуратный ремонт",2 с/у и более,2.75,5,0.4,0,0,228,51.129084,71.400691,1,656250.0,63000000
2225,3,58.0,1.0,4.0,Алматы,Ауэзовский р-н,unknown,панельный,unknown,совмещенный,2.7,58,0.25,1,0,1007,43.2149014,76.87683609999999,0,612068.97,35500000
2226,3,71.0,7.0,12.0,Алматы,Алатауский р-н,Altyn Ai,монолитный,черновая отделка,unknown,3.0,0,0.5833333333333334,0,0,640,43.2609721,76.87274995,0,471830.99,33500000
2227,3,71.0,6.0,9.0,Астана,Нура р-н,SHYNGYS,монолитный,свежий ремонт,совмещенный,3.0,3,0.6666666666666666,0,0,583,51.1282205,71.3890349,0,612676.06,43500000
2228,3,73.0,3.0,4.0,Алматы,Алатауский р-н,Titul Town,монолитный,unknown,совмещенный,3.0,3,0.75,0,0,230,43.2609721,76.87274995,0,616438.36,45000000
2229,2,70.0,24.0,28.0,Астана,Алматы р-н,Хайвил Астана,монолитный,unknown,unknown,2.8,19,0.8571428571428571,0,0,0,51.1269906,71.4689443,1,568571.43,39800000
2230,2,120.0,2.0,2.0,Алматы,Жетысуский р-н,unknown,иной,unknown,совмещенный,3.0,26,1.0,0,1,473,43.2906402,76.9705982,1,412500.0,49500000
2231,1,36.0,2.0,5.0,Астана,Есильский р-н,Куаныш,монолитный,unknown,совмещенный,2.7,10,0.4,0,0,727,51.0438252,71.4364456,1,500000.0,18000000
2232,2,61.8,9.0,9.0,Алматы,Ауэзовский р-н,Asyl Tas,монолитный,черновая отделка,unknown,3.0,2,1.0,0,1,971,43.2168347,76.8782978,1,954692.56,59000000
2233,1,33.4,6.0,6.0,Алматы,Медеуский р-н,Mereke,монолитный,свежий ремонт,совмещенный,2.7,2,1.0,0,1,760,43.2849462,76.9892444,1,718562.87,24000000
2234,3,80.0,8.0,9.0,Алматы,Алатауский р-н,Аккент,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.7,5,0.8888888888888888,0,0,75,43.2609721,76.87274995,0,543750.0,43500000
2235,2,54.0,4.0,12.0,Алматы,Бостандыкский р-н,Sholpan City,монолитный,unknown,совмещенный,2.9,5,0.3333333333333333,0,0,505,43.2261794,76.89391225,0,962962.96,52000000
2236,2,65.0,3.0,10.0,Астана,Сарыарка р-н,Аль-Арка,кирпичный,unknown,unknown,2.7,16,0.3,0,0,610,51.183982,71.4386874,1,413846.15,26900000
2237,3,62.0,5.0,5.0,Астана,р-н Байконур,unknown,кирпичный,unknown,раздельный,2.5,42,1.0,0,1,709,51.179702,71.4353573,1,435483.87,27000000
2238,2,66.5,7.0,9.0,Астана,Нура р-н,Eleven,монолитный,требует ремонта,совмещенный,3.0,1,0.7777777777777778,0,0,158,51.1265602,71.3709626,1,548872.18,36500000
2239,3,96.1,17.0,23.0,Астана,unknown,Highvill Park,монолитный,unknown,unknown,2.8,8,0.7391304347826086,0,0,350,51.1137486,71.4069065,1,811654.53,78000000
2240,2,60.0,9.0,10.0,Астана,Нура р-н,Inju City,кирпичный,unknown,совмещенный,3.0,4,0.9,0,0,1456,51.1386512,71.3670329,1,658333.33,39500000
2241,3,96.0,4.0,16.0,Астана,Есильский р-н,Capital Park. Flowers,монолитный,unknown,2 с/у и более,3.0,2,0.25,0,0,424,51.0990601,71.4501561,1,916666.67,88000000
2242,3,57.1,8.0,18.0,Алматы,Бостандыкский р-н,RAMS City,монолитный,unknown,совмещенный,2.7,3,0.4444444444444444,0,0,399,43.2186767,76.8877608,1,963222.42,55000000
2243,3,60.0,4.0,4.0,Алматы,Ауэзовский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.5,59,1.0,0,1,1133,43.2149014,76.87683609999999,0,641666.67,38500000
2244,4,107.3,4.0,9.0,Астана,Есильский р-н,Меруерт,монолитный,свежий ремонт,unknown,2.7,20,0.4444444444444444,0,0,1507,51.1250029,71.4267888,1,512581.54,54999999
2245,2,67.0,13.0,18.0,Алматы,Бостандыкский р-н,4YOU,монолитный,свежий ремонт,совмещенный,3.0,5,0.7222222222222222,0,0,88,43.2082321,76.8958046,1,1089552.24,73000000
2246,3,70.0,3.0,6.0,Алматы,Алатауский р-н,Buta Fenomen,монолитный,требует ремонта,совмещенный,2.85,1,0.5,0,0,581,43.2609721,76.87274995,0,635714.29,44500000
2247,2,58.1,9.0,16.0,Астана,Сарыарка р-н,Жеруйык,монолитный,свежий ремонт,совмещенный,3.0,4,0.5625,0,0,345,51.1689635,71.3978238,1,731497.42,42500000
2248,4,98.0,9.0,12.0,Алматы,Алмалинский р-н,unknown,монолитный,свежий ремонт,раздельный,2.8,38,0.75,0,0,437,43.2500749,76.9082224,0,719387.76,70500000
2249,1,40.0,9.0,9.0,Алматы,Ауэзовский р-н,unknown,панельный,свежий ремонт,совмещенный,2.8,33,1.0,0,1,435,43.2149014,76.87683609999999,0,733750.0,29350000
2250,1,42.0,5.0,5.0,Алматы,Ауэзовский р-н,unknown,панельный,"не новый, но аккуратный ремонт",совмещенный,2.8,43,1.0,0,1,378,43.2149014,76.87683609999999,0,714285.71,30000000
2251,2,31.0,2.0,3.0,Алматы,Алатауский р-н,unknown,unknown,unknown,совмещенный,2.9,1,0.6666666666666666,0,0,810,43.2609721,76.87274995,0,725806.45,22500000
2252,4,130.0,9.0,10.0,Астана,Есильский р-н,Washington,кирпичный,unknown,2 с/у и более,3.0,6,0.9,0,0,115,51.1079256,71.4273513,0,592307.69,77000000
2253,2,74.0,2.0,3.0,Алматы,Жетысуский р-н,unknown,панельный,unknown,unknown,2.8,42,0.6666666666666666,0,0,302,43.3099492,76.9013265,1,567567.57,42000000
2254,2,52.0,6.0,12.0,Алматы,Бостандыкский р-н,RAMS City,монолитный,черновая отделка,unknown,2.7,2,0.5,0,0,873,43.2186767,76.8877608,1,750000.0,39000000
2255,3,110.0,2.0,7.0,Алматы,Бостандыкский р-н,unknown,unknown,свежий ремонт,2 с/у и более,3.0,7,0.2857142857142857,0,0,436,43.2261794,76.89391225,0,831818.18,91500000
2256,2,72.4,4.0,14.0,Алматы,Ауэзовский р-н,unknown,монолитный,"не новый, но аккуратный ремонт",совмещенный,2.85,10,0.2857142857142857,0,0,713,43.2149014,76.87683609999999,0,725138.12,52500000
2257,3,63.4,2.0,6.0,Астана,Алматы р-н,unknown,кирпичный,"не новый, но аккуратный ремонт",раздельный,3.0,31,0.3333333333333333,0,0,824,51.1570009,71.4912399,1,496056.78,31450000
2258,2,55.0,2.0,12.0,Алматы,Алатауский р-н,Arena Park,монолитный,свежий ремонт,unknown,2.7,1,0.16666666666666666,0,0,698,43.2609721,76.87274995,0,818181.82,45000000
2259,2,50.0,4.0,16.0,Алматы,Бостандыкский р-н,Шахристан,монолитный,"не новый, но аккуратный ремонт",совмещенный,3.0,11,0.25,0,0,445,43.2072246,76.8859181,1,990000.0,49500000
2260,4,87.5,3.0,5.0,Алматы,Турксибский р-н,unknown,панельный,"не новый, но аккуратный ремонт",раздельный,2.5,36,0.6,0,0,1037,43.3107502,76.95789,0,651428.57,57000000
2261,2,68.7,13.0,20.0,Астана,Алматы р-н,Inju Promenade,монолитный,свежий ремонт,2 с/у и более,3.0,4,0.65,0,0,839,51.1287399,71.48180165,0,815138.28,56000000
2262,2,40.0,9.0,9.0,Алматы,Наурызбайский р-н,Nurly Dala,монолитный,unknown,совмещенный,2.69,6,1.0,0,1,137,43.2169826,76.8078742,0,625000.05,25000002
2263,1,46.0,1.0,5.0,Алматы,Алатауский р-н,Aisafi,unknown,свежий ремонт,раздельный,3.0,2,0.2,1,0,938,43.295086,76.8386208,1,565217.39,26000000
2264,1,35.0,8.0,12.0,Алматы,Алатауский р-н,Алмалы,монолитный,свежий ремонт,совмещенный,2.7,7,0.6666666666666666,0,0,493,43.2609721,76.87274995,0,657142.86,23000000
2265,2,67.0,12.0,13.0,Астана,Алматы р-н,Турсын Астана – 1,кирпичный,unknown,совмещенный,2.8,14,0.9230769230769231,0,0,592,51.1264359,71.489908,1,410447.76,27500000
2266,3,60.2,7.0,10.0,Алматы,Наурызбайский р-н,ABAI CITY,монолитный,черновая отделка,раздельный,2.7,0,0.7,0,0,673,43.2143497,76.7791059,1,465116.28,28000000
2267,1,31.7,2.0,4.0,Алматы,unknown,unknown,кирпичный,"не новый, но аккуратный ремонт",совмещенный,2.85,61,0.5,0,0,1374,43.4218241,77.0212593,1,678233.44,21500000
2268,3,62.0,15.0,16.0,Астана,Нура р-н,Park City Forum,монолитный,unknown,совмещенный,3.0,1,0.9375,0,0,973,51.1428506,71.3596759,1,790322.58,49000000
2269,2,60.0,12.0,17.0,Астана,Есильский р-н,MoD. Standard,монолитный,свежий ремонт,совмещенный,2.65,2,0.7058823529411765,0,0,1015,51.0816855,71.4050528,1,700000.0,42000000
2270,1,32.4,9.0,9.0,Алматы,Наурызбайский р-н,Ulytau,монолитный,черновая отделка,unknown,2.7,1,1.0,0,1,1602,43.2169826,76.8078742,0,555555.56,18000000
2271,2,63.0,3.0,16.0,Шымкент,unknown,Capital City,unknown,свежий ремонт,unknown,3.0,2,0.1875,0,0,95,42.3146962,69.5899715,0,888888.89,56000000
2272,2,50.0,13.0,14.0,Астана,Есильский р-н,Зам Зам,монолитный,unknown,unknown,2.7,10,0.9285714285714286,0,0,8,51.1214967,71.3973846,1,500000.0,25000000
2273,1,36.0,3.0,12.0,Астана,unknown,Qaiyndy 3,кирпичный,свободная планировка,совмещенный,3.0,1,0.25,0,0,941,51.1282205,71.4273513,0,655555.56,23600000
2274,2,64.0,8.0,9.0,Алматы,Наурызбайский р-н,Хан Тенгри,монолитный,unknown,совмещенный,2.9,14,0.8888888888888888,0,0,1243,43.2169826,76.8078742,0,604687.5,38700000
2275,1,45.62,9.0,18.0,Астана,Нура р-н,New City Life,монолитный,свободная планировка,unknown,3.0,1,0.5,0,0,819,51.0854394,71.4663951,1,569925.47,26000000
2276,2,40.0,8.0,12.0,Астана,Сарыарка р-н,Rio de Janeiro,кирпичный,"не новый, но аккуратный ремонт",совмещенный,2.7,3,0.6666666666666666,0,0,630,51.1733255,71.3566076,1,600000.0,24000000
2277,2,51.0,9.0,9.0,Алматы,Ауэзовский р-н,unknown,монолитный,unknown,unknown,2.8,21,1.0,0,1,1349,43.2149014,76.87683609999999,0,760784.31,38800000
2278,3,90.0,7.0,9.0,Астана,Сарайшык р-н,Yrys,кирпичный,unknown,unknown,2.8,3,0.7777777777777778,0,0,536,51.1362795,71.5561335,1,405555.56,36500000
2279,3,71.0,9.0,12.0,Алматы,Алатауский р-н,unknown,монолитный,свежий ремонт,раздельный,2.75,5,0.75,0,0,1164,43.2609721,76.87274995,0,647887.32,46000000
2281,3,76.0,5.0,5.0,Алматы,Медеуский р-н,unknown,кирпичный,unknown,2 с/у и более,2.8,36,1.0,0,1,1179,43.2613761,76.9370672,1,888157.89,67500000
2282,2,64.0,3.0,5.0,Алматы,Жетысуский р-н,unknown,монолитный,"не новый, но аккуратный ремонт",раздельный,2.8,19,0.6,0,0,1088,43.2711002,76.9314325,0,453125.0,29000000
2283,3,98.7,5.0,9.0,Астана,Алматы р-н,Жасыл-Астана НС,кирпичный,unknown,unknown,2.7,7,0.6,0,0,107,51.1282205,71.4306682,1,349544.07,34500000
2284,2,64.5,4.0,12.0,Шымкент,unknown,Latifa,монолитный,unknown,unknown,3.0,2,0.3333333333333333,0,0,236,42.3013485,69.6002944,1,465116.28,30000000
2285,2,68.0,5.0,9.0,Астана,Сарайшык р-н,Adam Armany,кирпичный,unknown,unknown,2.7,3,0.6,0,0,30,51.1282205,71.4306682,1,661764.71,45000000
2286,3,60.0,2.0,5.0,Астана,Алматы р-н,unknown,панельный,требует ремонта,совмещенный,2.7,54,0.4,0,0,986,51.1526085,71.4629669,1,416666.67,25000000
2287,2,88.9,13.0,13.0,Астана,Алматы р-н,Арыстан,монолитный,требует ремонта,раздельный,2.8,6,1.0,0,1,670,51.1287399,71.48180165,0,410573.68,36500000
2288,1,37.85,5.0,6.0,Алматы,Турксибский р-н,Dream City. Eco,монолитный,unknown,совмещенный,2.7,1,0.6,0,0,2551,43.2363924,76.9457275,1,915420.66,34648672
2289,2,64.6,1.0,5.0,Алматы,Турксибский р-н,Buta Legacy,unknown,свежий ремонт,unknown,2.8,2,0.2,1,0,780,43.3107502,76.95789,0,588235.29,38000000
2290,3,94.0,4.0,9.0,Алматы,Бостандыкский р-н,Verdi,монолитный,unknown,unknown,3.0,1,0.4444444444444444,0,0,1111,43.2248289,76.8840534,1,1053191.49,99000000
2291,2,58.4,3.0,10.0,Астана,Есильский р-н,Нур Канат,монолитный,свежий ремонт,2 с/у и более,3.0,14,0.3,0,0,888,51.1079256,71.4273513,0,676369.86,39500000
2292,3,78.0,4.0,6.0,Алматы,Алатауский р-н,unknown,панельный,свежий ремонт,раздельный,2.85,5,0.6666666666666666,0,0,230,43.2643245,76.8540891,1,615384.62,48000000
2293,2,53.4,2.0,12.0,Астана,Сарайшык р-н,Geneva 4,кирпичный,unknown,unknown,3.0,1,0.16666666666666666,0,0,53,51.1182309,71.4599642,1,393258.43,21000000
2294,2,35.0,5.0,9.0,Астана,Сарайшык р-н,Classic,кирпичный,unknown,совмещенный,2.8,1,0.5555555555555556,0,0,736,51.1182309,71.4599642,1,671428.57,23500000
2295,3,114.1,1.0,5.0,Астана,Алматы р-н,unknown,кирпичный,свежий ремонт,раздельный,2.7,15,0.2,1,0,1061,51.1482051,71.4701888,1,508326.03,58000000
2296,2,43.0,6.0,9.0,Астана,Есильский р-н,Кок жайлау,монолитный,unknown,совмещенный,3.0,3,0.6666666666666666,0,0,1072,51.2443787,71.2596148,1,765116.28,32900000
2297,2,39.5,2.0,12.0,Астана,Есильский р-н,Триумф Есиль,кирпичный,unknown,unknown,2.7,1,0.16666666666666666,0,0,1390,51.0993827,71.4321172,1,729113.92,28800000
2298,1,24.0,5.0,5.0,Астана,Сарыарка р-н,Толенды,кирпичный,unknown,совмещенный,2.2,10,1.0,0,1,431,51.1943041,71.3246058,1,395833.33,9500000
2299,1,36.6,2.0,3.0,Алматы,Турксибский р-н,unknown,кирпичный,"не новый, но аккуратный ремонт",совмещенный,2.8,42,0.6666666666666666,0,0,1441,43.3555431,76.947812,1,505464.48,18500000
